QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Hayden Hurst (15958729),Keke Coutee (15958435),WAS Football Team  (15958908),49900.0,106.71114285714287,132.06171428571432,159.64985714285714,317,476,559,1352,157
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,105.63957142857143,132.05957142857145,160.61514285714287,804,477,290,1571,205
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,107.45657142857144,132.05457142857145,154.69714285714286,107,478,2268,2853,685
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Damiere Byrd (15958475),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,105.45257142857145,132.05457142857145,158.01914285714287,925,479,1175,2579,561
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,107.16114285714286,132.0517142857143,159.42485714285712,171,480,619,1270,140
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,104.59514285714286,132.0517142857143,160.29785714285714,1484,481,376,2341,460
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Reed (15958733),CeeDee Lamb (15958449),WAS Football Team  (15958908),49900.0,105.88814285714287,132.0467142857143,162.14585714285712,699,482,82,1263,136
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.12157142857143,132.04457142857143,155.48214285714286,551,483,2082,3116,815
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),WAS Football Team  (15958908),50000.0,106.12014285714287,132.0417142857143,157.87785714285715,552,484,1235,2271,435
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,104.51114285714286,132.04171428571428,161.54985714285712,1529,485,131,2145,386
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Dalton Schultz (15958735),Kenyan Drake (15958197),WAS Football Team  (15958908),49900.0,105.55014285714284,132.04171428571428,156.66785714285714,857,486,1716,3059,790
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Damiere Byrd (15958475),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,104.62957142857144,132.03957142857143,160.51514285714285,1459,487,309,2255,429
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.14957142857145,132.03957142857143,160.2851428571429,541,488,378,1407,169
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,104.83814285714286,132.03671428571428,160.69085714285714,1318,489,272,2079,369
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Chad Hansen (15958463),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,102.84814285714285,132.03671428571428,162.98085714285716,2326,490,26,2842,679
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49700.0,104.71657142857143,132.03457142857144,156.71714285714285,1401,491,1702,3594,1059
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,107.96657142857143,132.03457142857144,154.36714285714285,53,492,2350,2895,712
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Reed (15958733),Kenyan Drake (15958197),WAS Football Team  (15958908),49800.0,105.14014285714285,132.0317142857143,159.54785714285714,1116,493,585,2194,403
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Chad Hansen (15958463),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,105.75114285714287,132.0317142857143,156.88485714285713,761,494,1624,2879,699
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Corey Davis (15958425),Cardinals  (15958905),49900.0,105.55957142857145,132.02957142857144,159.69014285714286,851,495,553,1899,296
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,104.18257142857144,132.02457142857142,159.09414285714286,1751,496,741,2988,758
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Hayden Hurst (15958729),Kenyan Drake (15958197),WAS Football Team  (15958908),50000.0,106.06014285714286,132.0217142857143,156.33785714285713,581,497,1824,2902,719
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,108.23657142857144,132.01457142857146,153.67214285714286,27,498,2453,2978,756
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),Corey Davis (15958425),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.96257142857144,132.01457142857143,157.25414285714288,214,499,1492,2205,412
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,103.72114285714287,132.01171428571428,163.57485714285716,1989,500,11,2500,528
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Dallas Goedert (15958715),Kenyan Drake (15958197),WAS Football Team  (15958908),49500.0,103.12314285714285,132.00671428571428,160.62085714285715,2220,501,288,3009,765
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Denzel Mims (15958493),Chad Hansen (15958463),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,103.48814285714286,132.00671428571428,159.93085714285712,2076,502,466,3044,781
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,107.24257142857144,132.00457142857147,157.71414285714286,152,503,1297,1952,316
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49600.0,105.40657142857143,132.00457142857147,157.37714285714287,953,504,1446,2903,720
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,106.97657142857143,132.00457142857144,156.25714285714287,213,505,1851,2569,559
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Dalton Schultz (15958735),Keke Coutee (15958435),WAS Football Team  (15958908),50000.0,106.28514285714286,132.0017142857143,160.32785714285714,500,506,367,1373,162
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Chad Hansen (15958463),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,105.98257142857145,131.99457142857145,158.47914285714285,629,507,978,2114,377
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Kenyan Drake (15958197),Cardinals  (15958905),49700.0,104.45757142857144,131.99457142857142,156.73414285714287,1564,508,1687,3759,1161
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,105.90514285714286,131.9917142857143,158.55285714285714,691,509,946,2146,387
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,103.61957142857145,131.98957142857142,158.88514285714285,2021,510,818,3349,926
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Chad Hansen (15958463),Corey Davis (15958425),Dalton Schultz (15958735),Keke Coutee (15958435),Cardinals  (15958905),50000.0,105.95657142857144,131.98457142857146,157.87214285714288,654,511,1240,2405,483
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Dalton Schultz (15958735),Corey Davis (15958425),Cardinals  (15958905),49700.0,107.94657142857143,131.98457142857146,155.58214285714286,56,512,2050,2618,575
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,107.75257142857144,131.98457142857146,157.38414285714288,70,513,1441,2024,345
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Jordan Reed (15958733),Kenyan Drake (15958197),Cardinals  (15958905),49900.0,103.92157142857144,131.98457142857143,157.74214285714288,1872,514,1285,3671,1107
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),Corey Davis (15958425),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,107.65257142857143,131.98457142857143,157.91414285714285,81,515,1224,1820,282
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Chad Hansen (15958463),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,105.57257142857145,131.98457142857143,161.35914285714287,840,516,155,1511,191
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Denzel Mims (15958493),Corey Davis (15958425),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,106.31514285714286,131.9817142857143,155.91785714285712,488,517,1965,2970,752
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Michael Gallup (15958491),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,102.80514285714284,131.98171428571428,160.99785714285716,2340,518,217,3075,802
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),T.Y. Hilton (15958431),Denzel Mims (15958493),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,104.36114285714285,131.98171428571428,160.52485714285714,1631,519,306,2456,503
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,104.90814285714285,131.97671428571428,159.26085714285713,1275,520,668,2463,506
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,107.36257142857144,131.97457142857144,156.94914285714287,122,521,1598,2241,425
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Chad Hansen (15958463),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),50000.0,106.49257142857144,131.97457142857144,158.14914285714286,392,522,1121,2035,351
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Michael Gallup (15958491),CeeDee Lamb (15958449),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,105.26157142857143,131.97457142857144,156.18714285714287,1035,523,1870,3428,973
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Chad Hansen (15958463),CeeDee Lamb (15958449),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,107.24514285714287,131.97171428571428,159.77285714285713,151,524,520,1195,117
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Denzel Mims (15958493),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,105.05514285714284,131.97171428571428,156.68285714285713,1167,525,1709,3401,957
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Damiere Byrd (15958475),Chad Hansen (15958463),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,105.18114285714287,131.97171428571428,158.55485714285714,1085,526,945,2556,552
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.24257142857144,131.96457142857145,155.37414285714286,513,527,2101,3141,825
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),T.Y. Hilton (15958431),Hayden Hurst (15958729),Corey Davis (15958425),Cardinals  (15958905),49800.0,108.45657142857144,131.96457142857145,155.25214285714287,22,528,2135,2685,603
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Denzel Mims (15958493),Corey Davis (15958425),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,106.82514285714285,131.9617142857143,155.58785714285713,268,529,2049,2846,684
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,104.64514285714284,131.96171428571427,159.56285714285715,1445,530,578,2553,549
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Anthony Miller (15958497),T.Y. Hilton (15958431),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,104.30957142857145,131.95957142857142,159.54514285714288,1662,531,587,2780,652
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Michael Gallup (15958491),Corey Davis (15958425),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49900.0,105.18814285714285,131.9567142857143,162.49585714285715,1081,532,51,1664,228
