QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Matt Ryan (16006106),Melvin Gordon III (16006198),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49900.0,97.80071428571428,130.37114285714284,176.94857142857143,7016,8001,2887,17904,6636
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Eagles  (16006821),49600.0,102.03571428571429,130.36914285714286,165.19857142857143,2588,8002,8306,18896,7054
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49600.0,96.96642857142857,130.36828571428572,169.5942857142857,7556,8003,7572,23131,8268
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49900.0,97.74857142857144,130.367,167.57142857142856,7052,8004,8066,23122,8267
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,98.76357142857144,130.365,168.49142857142857,6168,8005,7879,22052,8078
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49500.0,98.46642857142858,130.3642857142857,169.5942857142857,6457,8006,7573,22036,8075
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Eagles  (16006821),49900.0,100.78571428571429,130.36414285714287,163.79857142857142,3912,8007,8343,20262,7566
Matt Ryan (16006106),Austin Ekeler (16006162),Jonathan Taylor (16006164),Sterling Shepard (16006410),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49900.0,99.82142857142858,130.36328571428572,173.6442857142857,5020,8008,5290,18318,6806
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49500.0,95.13142857142857,130.3612857142857,172.9142857142857,8216,8009,5791,22016,8071
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Eagles  (16006821),49500.0,100.80571428571429,130.35914285714284,164.64857142857144,3885,8010,8324,20219,7553
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49800.0,98.87857142857143,130.357,171.15142857142857,6030,8011,6881,20922,7799
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49600.0,96.03571428571429,130.35414285714285,170.13857142857145,7993,8012,7369,23374,8292
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49900.0,101.17571428571428,130.35414285714285,171.43857142857144,3456,8013,6719,18188,6747
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,99.29071428571429,130.35214285714287,171.61857142857144,5632,8014,6602,20248,7562
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Amari Cooper (16006384),Panthers  (16006823),49700.0,102.58857142857143,130.352,165.1414285714286,2111,8015,8308,18434,6866
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49500.0,97.86142857142858,130.3512857142857,169.8442857142857,6971,8016,7477,22464,8153
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),50000.0,100.88071428571429,130.35114285714286,168.01857142857145,3805,8017,7986,19808,7406
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49600.0,94.51357142857142,130.35,179.06142857142856,8298,8018,1625,17941,6653
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Jamison Crowder (16006412),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49600.0,98.55142857142857,130.3492857142857,175.63428571428568,6377,8019,3834,18230,6764
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Tee Higgins (16006408),Sterling Shepard (16006410),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49700.0,97.75142857142858,130.3492857142857,176.4842857142857,7050,8020,3232,18302,6796
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49600.0,96.99642857142857,130.34828571428574,171.1942857142857,7529,8021,6852,22402,8147
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Texans  (16006822),49600.0,100.17642857142857,130.3482857142857,173.1142857142857,4644,8022,5665,18331,6816
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Amari Cooper (16006384),Eagles  (16006821),49900.0,97.62071428571429,130.34714285714287,173.33857142857144,7142,8023,5502,20667,7715
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49900.0,100.04071428571429,130.34714285714284,171.40857142857143,4802,8024,6740,19566,7321
Jared Goff (16006105),Darrell Henderson Jr. (16006220),Jonathan Taylor (16006164),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49800.0,96.1507142857143,130.34714285714284,172.54857142857142,7946,8025,6044,22015,8070
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.08071428571428,130.34114285714287,171.27857142857144,6787,8026,6809,21622,7998
Matt Ryan (16006106),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49700.0,95.42071428571428,130.34114285714287,179.16857142857143,8166,8027,1579,17772,6574
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49700.0,97.58357142857143,130.34,170.15142857142854,7162,8028,7364,22554,8179
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49800.0,97.24071428571428,130.33714285714285,174.66857142857143,7385,8029,4574,19988,7478
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49700.0,100.62642857142856,130.3362857142857,166.6542857142857,4100,8030,8206,20336,7598
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),50000.0,96.88571428571429,130.33414285714284,175.08857142857144,7607,8031,4263,19901,7445
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Panthers  (16006823),49700.0,98.48357142857144,130.334,172.21142857142857,6439,8032,6259,20730,7739
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49700.0,98.33357142857145,130.334,170.05142857142857,6572,8033,7402,22007,8067
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49800.0,96.40071428571429,130.33214285714286,171.80857142857144,7846,8034,6490,22370,8141
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,97.4407142857143,130.33214285714286,169.33857142857144,7268,8035,7651,22954,8255
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Panthers  (16006823),49500.0,101.26857142857143,130.332,167.8814285714286,3361,8036,8013,19410,7264
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Amari Cooper (16006384),Texans  (16006822),49600.0,101.45142857142856,130.3312857142857,166.0142857142857,3161,8037,8262,19460,7286
Jared Goff (16006105),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),50000.0,96.80357142857143,130.33,170.83142857142855,7653,8038,7058,22749,8221
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,98.28571428571429,130.32914285714287,167.62857142857146,6613,8039,8057,22709,8214
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49900.0,94.71071428571427,130.32714285714286,168.67857142857142,8279,8040,7837,24156,8344
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49600.0,96.49857142857144,130.327,173.37142857142857,7804,8041,5488,21333,7928
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,97.08071428571428,130.32614285714288,174.81857142857143,7486,8042,4468,19996,7482
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49500.0,100.26071428571429,130.32614285714286,176.73857142857142,4511,8043,3028,15582,5594
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),50000.0,101.34357142857144,130.324,171.2514285714286,3294,8044,6823,18161,6734
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,94.73071428571428,130.32214285714286,169.52857142857144,8277,8045,7589,23911,8336
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49800.0,96.93071428571429,130.32114285714286,174.04857142857145,7576,8046,5003,20625,7702
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49900.0,94.90357142857144,130.32000000000002,174.65142857142857,8250,8047,4589,20886,7788
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Panthers  (16006823),49900.0,98.08357142857143,130.32,176.57142857142856,6784,8048,3154,17986,6673
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,101.01571428571428,130.31914285714285,164.55857142857144,3656,8049,8328,20033,7489
Jared Goff (16006105),Jonathan Taylor (16006164),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Eagles  (16006821),49700.0,95.24071428571429,130.31714285714287,175.55857142857144,8201,8050,3892,20143,7523
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,94.92357142857144,130.31500000000003,175.50142857142856,8248,8051,3935,20234,7558
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49900.0,98.54357142857143,130.31400000000002,174.51142857142858,6386,8052,4680,19118,7144
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Jamison Crowder (16006412),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49700.0,99.69142857142859,130.3132857142857,171.10428571428568,5157,8053,6911,20121,7522
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49700.0,97.07142857142857,130.31128571428573,170.8242857142857,7492,8054,7060,22606,8195
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49800.0,97.80071428571428,130.31114285714287,172.65857142857143,7014,8055,5969,21038,7833
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49900.0,97.70357142857144,130.309,171.6514285714286,7092,8056,6580,21728,8017
Matt Ryan (16006106),Giovani Bernard (16006212),Jonathan Taylor (16006164),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49700.0,95.05642857142857,130.30828571428572,174.3842857142857,8225,8057,4787,21069,7848
